OP_UNIQUE_CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,SERVICE_CLASS,REV_ACRFT_DEP_PERF_510,REV_PAX_ENP_110
OO,SkyWest Airlines Inc.,12264,K,1162,50492
OO,SkyWest Airlines Inc.,11278,K,358,23385
OO,SkyWest Airlines Inc.,14027,K,1,70
OO,SkyWest Airlines Inc.,12197,K,419,23766
OO,SkyWest Airlines Inc.,12278,K,949,43035
OO,SkyWest Airlines Inc.,10423,K,587,38425
OO,SkyWest Airlines Inc.,11982,K,64,2960
OO,SkyWest Airlines Inc.,10561,K,424,20198
OO,SkyWest Airlines Inc.,11140,K,21,1253
OO,SkyWest Airlines Inc.,11996,K,302,17418
OO,SkyWest Airlines Inc.,13360,K,10,
OO,SkyWest Airlines Inc.,13158,K,143,6691
OO,SkyWest Airlines Inc.,14288,K,226,2395
OO,SkyWest Airlines Inc.,14986,K,4,233
OO,SkyWest Airlines Inc.,14685,K,356,19555
OO,SkyWest Airlines Inc.,11481,K,145,7659
OO,SkyWest Airlines Inc.,14696,K,1433,64239
OO,SkyWest Airlines Inc.,11884,K,489,26446
OO,SkyWest Airlines Inc.,14783,K,168,7258
OO,SkyWest Airlines Inc.,15249,K,60,3698
OO,SkyWest Airlines Inc.,16218,K,426,21448
OO,SkyWest Airlines Inc.,12511,K,22,683
OO,SkyWest Airlines Inc.,11337,K,643,28972
OO,SkyWest Airlines Inc.,13422,K,347,15482
OO,SkyWest Airlines Inc.,14952,K,253,8136
OO,SkyWest Airlines Inc.,10581,K,25,1327
OO,SkyWest Airlines Inc.,10713,K,2451,148063
OO,SkyWest Airlines Inc.,14698,K,1051,50732
OO,SkyWest Airlines Inc.,10967,K,242,3061
OO,SkyWest Airlines Inc.,13029,K,439,19656
OO,SkyWest Airlines Inc.,14802,K,167,4032
OO,SkyWest Airlines Inc.,14588,K,368,16349
OO,SkyWest Airlines Inc.,15454,K,146,2615
OO,SkyWest Airlines Inc.,11003,K,725,36615
OO,SkyWest Airlines Inc.,11612,K,155,6415
OO,SkyWest Airlines Inc.,15412,K,547,29923
OO,SkyWest Airlines Inc.,10141,K,181,6946
OO,SkyWest Airlines Inc.,14457,K,718,33263
OO,SkyWest Airlines Inc.,10333,K,157,2870
OO,SkyWest Airlines Inc.,11111,K,335,14294
OO,SkyWest Airlines Inc.,14321,K,5,279
OO,SkyWest Airlines Inc.,14237,K,181,7401
OO,SkyWest Airlines Inc.,14252,K,557,29244
OO,SkyWest Airlines Inc.,10135,K,324,13258
OO,SkyWest Airlines Inc.,10785,K,108,5123
OO,SkyWest Airlines Inc.,11603,K,886,47410
OO,SkyWest Airlines Inc.,11921,K,583,23705
OO,SkyWest Airlines Inc.,10918,K,196,5970
OO,SkyWest Airlines Inc.,13296,K,51,2735
OO,SkyWest Airlines Inc.,13264,K,617,29808
OO,SkyWest Airlines Inc.,14711,K,329,12829
OO,SkyWest Airlines Inc.,13476,K,618,25387
OO,SkyWest Airlines Inc.,13502,K,189,7444
OO,SkyWest Airlines Inc.,13184,K,501,21432
OO,SkyWest Airlines Inc.,14689,K,1021,49638
OO,SkyWest Airlines Inc.,11233,K,142,4262
OO,SkyWest Airlines Inc.,11977,K,655,34067
OO,SkyWest Airlines Inc.,10990,K,232,9841
OO,SkyWest Airlines Inc.,10558,K,161,4281
OO,SkyWest Airlines Inc.,11587,K,157,4232
OO,SkyWest Airlines Inc.,11823,K,1384,59023
OO,SkyWest Airlines Inc.,11695,K,515,25842
OO,SkyWest Airlines Inc.,13290,K,262,11967
OO,SkyWest Airlines Inc.,12951,K,141,6196
OO,SkyWest Airlines Inc.,12915,K,3,95
OO,SkyWest Airlines Inc.,13577,K,16,1094
OO,SkyWest Airlines Inc.,11076,K,176,5864
OO,SkyWest Airlines Inc.,14193,K,87,4947
OO,SkyWest Airlines Inc.,11049,K,62,2489
OO,SkyWest Airlines Inc.,12206,K,3,154
OO,SkyWest Airlines Inc.,12343,K,163,4406
OO,SkyWest Airlines Inc.,10208,K,63,3477
OO,SkyWest Airlines Inc.,10849,K,619,33144
OO,SkyWest Airlines Inc.,12335,K,169,5220
OO,SkyWest Airlines Inc.,11122,K,290,9573
OO,SkyWest Airlines Inc.,11447,K,152,1612
OO,SkyWest Airlines Inc.,10980,K,770,33718
OO,SkyWest Airlines Inc.,12156,K,341,17383
OO,SkyWest Airlines Inc.,11648,K,301,16044
OO,SkyWest Airlines Inc.,12945,K,457,21344
OO,SkyWest Airlines Inc.,13486,K,331,16473
OO,SkyWest Airlines Inc.,13377,K,456,19001
OO,SkyWest Airlines Inc.,11150,K,3,
OO,SkyWest Airlines Inc.,12280,K,471,25064
OO,SkyWest Airlines Inc.,11092,K,150,4876
OO,SkyWest Airlines Inc.,14113,K,280,10737
OO,SkyWest Airlines Inc.,14109,K,177,1959
OO,SkyWest Airlines Inc.,15582,K,149,3261
OO,SkyWest Airlines Inc.,10627,K,749,33375
OO,SkyWest Airlines Inc.,13459,K,255,9634
OO,SkyWest Airlines Inc.,11308,K,349,15163
OO,SkyWest Airlines Inc.,12255,K,299,3732
OO,SkyWest Airlines Inc.,11471,K,179,5414
OO,SkyWest Airlines Inc.,14004,K,532,24875
OO,SkyWest Airlines Inc.,11637,K,696,29368
OO,SkyWest Airlines Inc.,11721,K,195,8244
OO,SkyWest Airlines Inc.,13964,K,96,3531
OO,SkyWest Airlines Inc.,11898,K,454,20710
OO,SkyWest Airlines Inc.,10469,K,220,8341
OO,SkyWest Airlines Inc.,13076,K,413,17723
OO,SkyWest Airlines Inc.,14150,K,292,6906
OO,SkyWest Airlines Inc.,12888,K,147,4343
OO,SkyWest Airlines Inc.,12884,K,586,25237
OO,SkyWest Airlines Inc.,14120,K,239,3720
OO,SkyWest Airlines Inc.,13433,K,463,20360
OO,SkyWest Airlines Inc.,13829,K,1,
OO,SkyWest Airlines Inc.,14520,K,198,5713
OO,SkyWest Airlines Inc.,14543,K,174,5645
OO,SkyWest Airlines Inc.,15380,K,583,26320
OO,SkyWest Airlines Inc.,14794,K,639,25241
OO,SkyWest Airlines Inc.,15624,K,6,371
OO,SkyWest Airlines Inc.,14877,K,228,3908
OO,SkyWest Airlines Inc.,14314,K,1,
OO,SkyWest Airlines Inc.,15074,K,1,
OO,SkyWest Airlines Inc.,15023,K,531,28941
OO,SkyWest Airlines Inc.,15389,K,267,10822
OO,SkyWest Airlines Inc.,10257,K,409,25317
OO,SkyWest Airlines Inc.,10874,K,80,3027
OO,SkyWest Airlines Inc.,13832,K,157,4705
OO,SkyWest Airlines Inc.,10140,K,987,58137
OO,SkyWest Airlines Inc.,10431,K,572,26052
OO,SkyWest Airlines Inc.,10279,K,14,484
OO,SkyWest Airlines Inc.,10577,K,243,10590
OO,SkyWest Airlines Inc.,10397,K,6679,289558
OO,SkyWest Airlines Inc.,15323,K,383,16366
OO,SkyWest Airlines Inc.,11146,K,343,14167
OO,SkyWest Airlines Inc.,15041,K,464,28391
OO,SkyWest Airlines Inc.,10821,K,73,4241
OO,SkyWest Airlines Inc.,11577,K,257,11370
OO,SkyWest Airlines Inc.,10781,K,74,2146
OO,SkyWest Airlines Inc.,11641,K,339,14436
OO,SkyWest Airlines Inc.,10620,K,558,29698
OO,SkyWest Airlines Inc.,12397,K,266,10876
OO,SkyWest Airlines Inc.,10599,K,724,40346
OO,SkyWest Airlines Inc.,14574,K,304,14605
OO,SkyWest Airlines Inc.,10721,K,598,36185
OO,SkyWest Airlines Inc.,10434,K,323,14132
OO,SkyWest Airlines Inc.,10792,K,267,17891
OO,SkyWest Airlines Inc.,10800,K,1107,58213
OO,SkyWest Airlines Inc.,12323,K,385,16998
OO,SkyWest Airlines Inc.,13121,K,192,4640
OO,SkyWest Airlines Inc.,10994,K,835,50941
OO,SkyWest Airlines Inc.,11027,K,195,5642
OO,SkyWest Airlines Inc.,10409,K,177,4414
OO,SkyWest Airlines Inc.,11057,K,546,32708
OO,SkyWest Airlines Inc.,13232,K,704,41120
OO,SkyWest Airlines Inc.,12389,K,235,9722
OO,SkyWest Airlines Inc.,13930,K,17758,897718
OO,SkyWest Airlines Inc.,11193,K,81,4570
OO,SkyWest Airlines Inc.,11042,K,1150,62342
OO,SkyWest Airlines Inc.,11109,K,1570,68087
OO,SkyWest Airlines Inc.,10868,K,138,6345
OO,SkyWest Airlines Inc.,11066,K,307,15886
OO,SkyWest Airlines Inc.,11298,K,4158,206804
OO,SkyWest Airlines Inc.,11259,K,947,60433
OO,SkyWest Airlines Inc.,14674,K,437,24528
OO,SkyWest Airlines Inc.,11267,K,736,37784
OO,SkyWest Airlines Inc.,11292,K,14908,723663
OO,SkyWest Airlines Inc.,11423,K,767,42205
OO,SkyWest Airlines Inc.,11433,K,12491,651136
OO,SkyWest Airlines Inc.,11413,K,263,9096
OO,SkyWest Airlines Inc.,10372,K,1586,80319
OO,SkyWest Airlines Inc.,11503,K,169,9569
OO,SkyWest Airlines Inc.,11097,K,123,4789
OO,SkyWest Airlines Inc.,11540,K,239,10228
OO,SkyWest Airlines Inc.,10408,K,413,24634
OO,SkyWest Airlines Inc.,11865,K,184,7745
OO,SkyWest Airlines Inc.,14635,K,3,215
OO,SkyWest Airlines Inc.,11638,K,2538,131546
OO,SkyWest Airlines Inc.,10685,K,2,
OO,SkyWest Airlines Inc.,14716,K,91,1789
OO,SkyWest Airlines Inc.,11986,K,759,42309
OO,SkyWest Airlines Inc.,12003,K,394,17854
OO,SkyWest Airlines Inc.,11995,K,282,13062
OO,SkyWest Airlines Inc.,13230,K,167,8514
OO,SkyWest Airlines Inc.,12819,K,62,3883
OO,SkyWest Airlines Inc.,11468,K,168,6056
OO,SkyWest Airlines Inc.,10529,K,129,7818
OO,SkyWest Airlines Inc.,12266,K,2790,153657
OO,SkyWest Airlines Inc.,12191,K,69,3799
OO,SkyWest Airlines Inc.,12217,K,160,7740
OO,SkyWest Airlines Inc.,14828,K,64,3822
OO,SkyWest Airlines Inc.,12339,K,433,22243
OO,SkyWest Airlines Inc.,14262,K,1286,64269
OO,SkyWest Airlines Inc.,12448,K,13,650
OO,SkyWest Airlines Inc.,12441,K,400,21989
OO,SkyWest Airlines Inc.,10157,K,574,25060
OO,SkyWest Airlines Inc.,12451,K,50,2416
OO,SkyWest Airlines Inc.,13198,K,684,41246
OO,SkyWest Airlines Inc.,12889,K,436,26773
OO,SkyWest Airlines Inc.,12992,K,455,20223
OO,SkyWest Airlines Inc.,12954,K,329,22676
OO,SkyWest Airlines Inc.,12892,K,8265,425922
OO,SkyWest Airlines Inc.,14730,K,543,29511
OO,SkyWest Airlines Inc.,12896,K,119,4538
OO,SkyWest Airlines Inc.,13485,K,1041,63200
OO,SkyWest Airlines Inc.,13244,K,135,8405
OO,SkyWest Airlines Inc.,13342,K,1263,69154
OO,SkyWest Airlines Inc.,10631,K,198,8236
OO,SkyWest Airlines Inc.,13487,K,12940,672499
OO,SkyWest Airlines Inc.,10739,K,168,6813
OO,SkyWest Airlines Inc.,13367,K,400,15731
OO,SkyWest Airlines Inc.,12129,K,160,4731
OO,SkyWest Airlines Inc.,13277,K,635,26625
OO,SkyWest Airlines Inc.,10693,K,1885,108037
OO,SkyWest Airlines Inc.,15070,K,185,7561
OO,SkyWest Airlines Inc.,13495,K,45,2836
OO,SkyWest Airlines Inc.,10146,K,248,9916
OO,SkyWest Airlines Inc.,14025,K,157,5454
OO,SkyWest Airlines Inc.,12478,K,663,37629
OO,SkyWest Airlines Inc.,13344,K,181,6405
OO,SkyWest Airlines Inc.,12953,K,3042,174757
OO,SkyWest Airlines Inc.,10731,K,261,10276
OO,SkyWest Airlines Inc.,14006,K,336,5146
OO,SkyWest Airlines Inc.,11618,K,238,16358
OO,SkyWest Airlines Inc.,12007,K,326,13053
OO,SkyWest Airlines Inc.,13931,K,206,12486
OO,SkyWest Airlines Inc.,13796,K,423,26835
OO,SkyWest Airlines Inc.,15919,K,387,16422
OO,SkyWest Airlines Inc.,11013,K,172,7221
OO,SkyWest Airlines Inc.,13851,K,1562,84143
OO,SkyWest Airlines Inc.,13871,K,1699,99054
OO,SkyWest Airlines Inc.,11778,K,172,6330
OO,SkyWest Airlines Inc.,13891,K,625,33543
OO,SkyWest Airlines Inc.,11953,K,229,10027
OO,SkyWest Airlines Inc.,14108,K,339,13719
OO,SkyWest Airlines Inc.,12891,K,166,7514
OO,SkyWest Airlines Inc.,14100,K,67,4726
OO,SkyWest Airlines Inc.,14107,K,3456,186899
OO,SkyWest Airlines Inc.,14122,K,451,27604
OO,SkyWest Airlines Inc.,13241,K,247,5740
OO,SkyWest Airlines Inc.,14057,K,2179,138060
OO,SkyWest Airlines Inc.,14307,K,338,20736
OO,SkyWest Airlines Inc.,14492,K,88,4832
OO,SkyWest Airlines Inc.,15607,K,263,11344
OO,SkyWest Airlines Inc.,14570,K,1193,63511
OO,SkyWest Airlines Inc.,14524,K,1293,76110
OO,SkyWest Airlines Inc.,14633,K,459,19675
OO,SkyWest Airlines Inc.,14576,K,284,18200
OO,SkyWest Airlines Inc.,14893,K,1470,82175
OO,SkyWest Airlines Inc.,15016,K,396,23392
OO,SkyWest Airlines Inc.,14489,K,990,52041
OO,SkyWest Airlines Inc.,14869,K,11223,621508
OO,SkyWest Airlines Inc.,11525,K,171,5072
OO,SkyWest Airlines Inc.,14683,K,1042,64091
OO,SkyWest Airlines Inc.,12519,K,249,3154
OO,SkyWest Airlines Inc.,14679,K,1799,104811
OO,SkyWest Airlines Inc.,14771,K,9202,476482
OO,SkyWest Airlines Inc.,14831,K,1887,110633
OO,SkyWest Airlines Inc.,13127,K,279,10654
OO,SkyWest Airlines Inc.,12899,K,157,4427
OO,SkyWest Airlines Inc.,14908,K,1045,64783
OO,SkyWest Airlines Inc.,14747,K,2184,133468
OO,SkyWest Airlines Inc.,14487,K,368,15029
OO,SkyWest Airlines Inc.,14814,K,371,14561
OO,SkyWest Airlines Inc.,11775,K,771,35222
OO,SkyWest Airlines Inc.,12094,K,132,5032
OO,SkyWest Airlines Inc.,13061,K,178,5718
OO,SkyWest Airlines Inc.,15096,K,601,35280
OO,SkyWest Airlines Inc.,12902,K,158,1808
OO,SkyWest Airlines Inc.,15897,K,170,6116
OO,SkyWest Airlines Inc.,15376,K,1574,82565
OO,SkyWest Airlines Inc.,15370,K,740,37868
OO,SkyWest Airlines Inc.,10779,K,171,7174
OO,SkyWest Airlines Inc.,13388,K,78,2833
OO,SkyWest Airlines Inc.,12264,K,1236,53821
OO,SkyWest Airlines Inc.,11278,K,146,8867
OO,SkyWest Airlines Inc.,12197,K,406,23392
OO,SkyWest Airlines Inc.,12278,K,799,33206
OO,SkyWest Airlines Inc.,14960,K,3,
OO,SkyWest Airlines Inc.,10423,K,527,34116
OO,SkyWest Airlines Inc.,11982,K,41,1486
OO,SkyWest Airlines Inc.,10561,K,389,19317
OO,SkyWest Airlines Inc.,11140,K,28,1390
OO,SkyWest Airlines Inc.,11996,K,128,7856
OO,SkyWest Airlines Inc.,13360,K,6,
OO,SkyWest Airlines Inc.,13158,K,303,14576
OO,SkyWest Airlines Inc.,14288,K,239,3144
OO,SkyWest Airlines Inc.,14986,K,34,1876
OO,SkyWest Airlines Inc.,14685,K,447,20962
OO,SkyWest Airlines Inc.,11481,K,13,738
OO,SkyWest Airlines Inc.,14696,K,1422,62149
OO,SkyWest Airlines Inc.,11884,K,439,21024
OO,SkyWest Airlines Inc.,14783,K,137,6331
OO,SkyWest Airlines Inc.,15249,K,1,
OO,SkyWest Airlines Inc.,16218,K,421,19982
OO,SkyWest Airlines Inc.,11337,K,761,34861
OO,SkyWest Airlines Inc.,13422,K,162,7429
OO,SkyWest Airlines Inc.,14952,K,228,7440
OO,SkyWest Airlines Inc.,10581,K,88,5276
OO,SkyWest Airlines Inc.,10713,K,2342,135644
OO,SkyWest Airlines Inc.,14698,K,1223,56623
OO,SkyWest Airlines Inc.,10967,K,247,3402
OO,SkyWest Airlines Inc.,13029,K,548,23318
OO,SkyWest Airlines Inc.,14802,K,171,4715
OO,SkyWest Airlines Inc.,14588,K,333,15252
OO,SkyWest Airlines Inc.,15454,K,156,2724
OO,SkyWest Airlines Inc.,11003,K,619,27834
OO,SkyWest Airlines Inc.,11612,K,53,1833
OO,SkyWest Airlines Inc.,15412,K,561,28519
OO,SkyWest Airlines Inc.,10141,K,187,7180
OO,SkyWest Airlines Inc.,14457,K,1108,48040
OO,SkyWest Airlines Inc.,10333,K,160,3835
OO,SkyWest Airlines Inc.,11111,K,327,15497
OO,SkyWest Airlines Inc.,14321,K,7,526
OO,SkyWest Airlines Inc.,14237,K,183,7104
OO,SkyWest Airlines Inc.,14252,K,763,39842
OO,SkyWest Airlines Inc.,10135,K,346,13702
OO,SkyWest Airlines Inc.,10785,K,265,13540
OO,SkyWest Airlines Inc.,11603,K,1036,56987
OO,SkyWest Airlines Inc.,11921,K,705,30020
OO,SkyWest Airlines Inc.,10918,K,259,9630
OO,SkyWest Airlines Inc.,13296,K,182,9445
OO,SkyWest Airlines Inc.,13264,K,763,38168
OO,SkyWest Airlines Inc.,14711,K,257,10037
OO,SkyWest Airlines Inc.,13476,K,692,28896
OO,SkyWest Airlines Inc.,13502,K,226,11050
OO,SkyWest Airlines Inc.,13184,K,464,20223
OO,SkyWest Airlines Inc.,14689,K,1188,55101
OO,SkyWest Airlines Inc.,11233,K,184,5597
OO,SkyWest Airlines Inc.,11977,K,565,33295
OO,SkyWest Airlines Inc.,10990,K,260,10692
OO,SkyWest Airlines Inc.,10558,K,170,4313
OO,SkyWest Airlines Inc.,11587,K,158,5512
OO,SkyWest Airlines Inc.,11823,K,1252,55508
OO,SkyWest Airlines Inc.,11695,K,540,25608
OO,SkyWest Airlines Inc.,13933,K,59,1883
OO,SkyWest Airlines Inc.,10747,K,56,2739
OO,SkyWest Airlines Inc.,13290,K,174,7337
OO,SkyWest Airlines Inc.,12951,K,71,2926
OO,SkyWest Airlines Inc.,12915,K,39,838
OO,SkyWest Airlines Inc.,13577,K,47,3275
OO,SkyWest Airlines Inc.,11076,K,178,7601
OO,SkyWest Airlines Inc.,14193,K,100,6259
OO,SkyWest Airlines Inc.,11049,K,54,2318
OO,SkyWest Airlines Inc.,12343,K,177,6830
OO,SkyWest Airlines Inc.,10208,K,67,3327
OO,SkyWest Airlines Inc.,10849,K,588,33412
OO,SkyWest Airlines Inc.,12335,K,173,6618
OO,SkyWest Airlines Inc.,11122,K,357,13718
OO,SkyWest Airlines Inc.,11447,K,156,2032
OO,SkyWest Airlines Inc.,10980,K,621,25255
OO,SkyWest Airlines Inc.,12156,K,348,18764
OO,SkyWest Airlines Inc.,11648,K,491,27565
OO,SkyWest Airlines Inc.,12945,K,146,5659
OO,SkyWest Airlines Inc.,13486,K,478,23838
OO,SkyWest Airlines Inc.,13377,K,356,13982
OO,SkyWest Airlines Inc.,11150,K,5,
OO,SkyWest Airlines Inc.,12280,K,514,28279
OO,SkyWest Airlines Inc.,11092,K,174,4639
OO,SkyWest Airlines Inc.,14113,K,277,11144
OO,SkyWest Airlines Inc.,14109,K,176,2648
OO,SkyWest Airlines Inc.,15582,K,156,3460
OO,SkyWest Airlines Inc.,10627,K,682,31678
OO,SkyWest Airlines Inc.,13459,K,263,11428
OO,SkyWest Airlines Inc.,11308,K,347,14572
OO,SkyWest Airlines Inc.,12255,K,315,3807
OO,SkyWest Airlines Inc.,11471,K,178,6222
OO,SkyWest Airlines Inc.,14004,K,544,31219
OO,SkyWest Airlines Inc.,11637,K,889,41725
OO,SkyWest Airlines Inc.,11721,K,202,9070
OO,SkyWest Airlines Inc.,13964,K,116,5219
OO,SkyWest Airlines Inc.,11898,K,504,22791
OO,SkyWest Airlines Inc.,10469,K,348,14602
OO,SkyWest Airlines Inc.,13076,K,505,22904
OO,SkyWest Airlines Inc.,14150,K,352,12217
OO,SkyWest Airlines Inc.,12888,K,161,5042
OO,SkyWest Airlines Inc.,12884,K,425,19155
OO,SkyWest Airlines Inc.,14120,K,231,5220
OO,SkyWest Airlines Inc.,13433,K,488,21965
OO,SkyWest Airlines Inc.,13829,K,2,
OO,SkyWest Airlines Inc.,14520,K,245,10249
OO,SkyWest Airlines Inc.,14543,K,185,6436
OO,SkyWest Airlines Inc.,15380,K,1096,59382
OO,SkyWest Airlines Inc.,14794,K,51,1537
OO,SkyWest Airlines Inc.,15624,K,7,447
OO,SkyWest Airlines Inc.,14877,K,238,4271
OO,SkyWest Airlines Inc.,15023,K,630,35290
OO,SkyWest Airlines Inc.,15389,K,310,12450
OO,SkyWest Airlines Inc.,10257,K,473,27250
OO,SkyWest Airlines Inc.,10874,K,216,8174
OO,SkyWest Airlines Inc.,13832,K,143,3939
OO,SkyWest Airlines Inc.,10140,K,972,59743
OO,SkyWest Airlines Inc.,10431,K,330,13745
OO,SkyWest Airlines Inc.,10279,K,7,215
OO,SkyWest Airlines Inc.,10577,K,252,9960
OO,SkyWest Airlines Inc.,10397,K,6372,276678
OO,SkyWest Airlines Inc.,15323,K,350,15178
OO,SkyWest Airlines Inc.,11146,K,415,14838
OO,SkyWest Airlines Inc.,11537,K,261,12879
OO,SkyWest Airlines Inc.,15041,K,261,13392
OO,SkyWest Airlines Inc.,10821,K,104,5897
OO,SkyWest Airlines Inc.,11577,K,249,10936
OO,SkyWest Airlines Inc.,10781,K,112,5350
OO,SkyWest Airlines Inc.,11641,K,294,12476
OO,SkyWest Airlines Inc.,10620,K,367,19868
OO,SkyWest Airlines Inc.,12397,K,256,10177
OO,SkyWest Airlines Inc.,10599,K,591,32574
OO,SkyWest Airlines Inc.,14574,K,234,11244
OO,SkyWest Airlines Inc.,10721,K,345,19370
OO,SkyWest Airlines Inc.,10434,K,336,13660
OO,SkyWest Airlines Inc.,10792,K,422,25361
OO,SkyWest Airlines Inc.,10800,K,1098,60557
OO,SkyWest Airlines Inc.,12323,K,329,14382
OO,SkyWest Airlines Inc.,13121,K,152,3338
OO,SkyWest Airlines Inc.,10994,K,562,33023
OO,SkyWest Airlines Inc.,11027,K,191,4982
OO,SkyWest Airlines Inc.,10409,K,168,4435
OO,SkyWest Airlines Inc.,11057,K,277,16275
OO,SkyWest Airlines Inc.,13232,K,808,44728
OO,SkyWest Airlines Inc.,12389,K,18,731
OO,SkyWest Airlines Inc.,13930,K,17018,811786
OO,SkyWest Airlines Inc.,11193,K,119,6864
OO,SkyWest Airlines Inc.,11042,K,668,36230
OO,SkyWest Airlines Inc.,11109,K,1511,67340
OO,SkyWest Airlines Inc.,10868,K,57,2560
OO,SkyWest Airlines Inc.,11066,K,447,25042
OO,SkyWest Airlines Inc.,11298,K,4254,206913
OO,SkyWest Airlines Inc.,11259,K,943,59126
OO,SkyWest Airlines Inc.,14674,K,414,23032
OO,SkyWest Airlines Inc.,11267,K,660,32414
OO,SkyWest Airlines Inc.,11292,K,13552,640784
OO,SkyWest Airlines Inc.,11423,K,827,45777
OO,SkyWest Airlines Inc.,11433,K,11974,601715
OO,SkyWest Airlines Inc.,11413,K,107,3312
OO,SkyWest Airlines Inc.,10372,K,1071,50452
OO,SkyWest Airlines Inc.,11503,K,173,7955
OO,SkyWest Airlines Inc.,11097,K,22,731
OO,SkyWest Airlines Inc.,11540,K,183,8073
OO,SkyWest Airlines Inc.,10408,K,601,30787
OO,SkyWest Airlines Inc.,11865,K,228,8822
OO,SkyWest Airlines Inc.,14635,K,2,60
OO,SkyWest Airlines Inc.,11638,K,2306,119338
OO,SkyWest Airlines Inc.,11203,K,1,50
OO,SkyWest Airlines Inc.,14716,K,182,4816
OO,SkyWest Airlines Inc.,11986,K,682,38662
OO,SkyWest Airlines Inc.,12003,K,439,18621
OO,SkyWest Airlines Inc.,11995,K,121,5722
OO,SkyWest Airlines Inc.,13230,K,170,8507
OO,SkyWest Airlines Inc.,11468,K,191,6745
OO,SkyWest Airlines Inc.,10529,K,138,8288
OO,SkyWest Airlines Inc.,12266,K,3646,191437
OO,SkyWest Airlines Inc.,12191,K,22,1042
OO,SkyWest Airlines Inc.,12217,K,265,12681
OO,SkyWest Airlines Inc.,12339,K,441,23852
OO,SkyWest Airlines Inc.,14262,K,1368,65340
OO,SkyWest Airlines Inc.,12448,K,141,5476
OO,SkyWest Airlines Inc.,12441,K,153,6086
OO,SkyWest Airlines Inc.,10157,K,595,25470
OO,SkyWest Airlines Inc.,12451,K,10,522
OO,SkyWest Airlines Inc.,13198,K,769,46434
OO,SkyWest Airlines Inc.,12889,K,639,39102
OO,SkyWest Airlines Inc.,12992,K,428,18881
OO,SkyWest Airlines Inc.,12954,K,517,32631
OO,SkyWest Airlines Inc.,12892,K,8529,435038
OO,SkyWest Airlines Inc.,14730,K,713,36032
OO,SkyWest Airlines Inc.,12896,K,290,11246
OO,SkyWest Airlines Inc.,13485,K,997,62681
OO,SkyWest Airlines Inc.,13244,K,422,23760
OO,SkyWest Airlines Inc.,13342,K,1293,69545
OO,SkyWest Airlines Inc.,10631,K,184,7150
OO,SkyWest Airlines Inc.,13487,K,10937,545772
OO,SkyWest Airlines Inc.,13256,K,23,1086
OO,SkyWest Airlines Inc.,10739,K,156,5061
OO,SkyWest Airlines Inc.,13367,K,386,14562
OO,SkyWest Airlines Inc.,12129,K,158,4269
OO,SkyWest Airlines Inc.,13277,K,695,31377
OO,SkyWest Airlines Inc.,10693,K,1730,96647
OO,SkyWest Airlines Inc.,15070,K,179,6012
OO,SkyWest Airlines Inc.,13495,K,17,959
OO,SkyWest Airlines Inc.,10146,K,255,10630
OO,SkyWest Airlines Inc.,14025,K,161,4516
OO,SkyWest Airlines Inc.,12478,K,611,35363
OO,SkyWest Airlines Inc.,13344,K,177,4458
OO,SkyWest Airlines Inc.,12953,K,1922,106372
OO,SkyWest Airlines Inc.,10731,K,260,10787
OO,SkyWest Airlines Inc.,14006,K,288,4636
OO,SkyWest Airlines Inc.,11618,K,31,1820
OO,SkyWest Airlines Inc.,12007,K,328,13778
OO,SkyWest Airlines Inc.,13931,K,397,23822
OO,SkyWest Airlines Inc.,15008,K,2,
OO,SkyWest Airlines Inc.,13796,K,301,19873
OO,SkyWest Airlines Inc.,15919,K,484,22276
OO,SkyWest Airlines Inc.,11013,K,167,5708
OO,SkyWest Airlines Inc.,13851,K,1392,77469
OO,SkyWest Airlines Inc.,13871,K,1380,80760
OO,SkyWest Airlines Inc.,11778,K,183,7161
OO,SkyWest Airlines Inc.,13891,K,575,30671
OO,SkyWest Airlines Inc.,11953,K,214,9897
OO,SkyWest Airlines Inc.,13795,K,1,
OO,SkyWest Airlines Inc.,14108,K,341,13550
OO,SkyWest Airlines Inc.,12891,K,160,6948
OO,SkyWest Airlines Inc.,14100,K,25,1753
OO,SkyWest Airlines Inc.,14107,K,3801,207863
OO,SkyWest Airlines Inc.,14122,K,477,27879
OO,SkyWest Airlines Inc.,13241,K,180,5648
OO,SkyWest Airlines Inc.,14057,K,2541,157336
OO,SkyWest Airlines Inc.,14307,K,242,14839
OO,SkyWest Airlines Inc.,14492,K,79,4577
OO,SkyWest Airlines Inc.,15607,K,264,11607
OO,SkyWest Airlines Inc.,14570,K,1126,59648
OO,SkyWest Airlines Inc.,14524,K,520,29872
OO,SkyWest Airlines Inc.,14633,K,336,14590
OO,SkyWest Airlines Inc.,14576,K,406,24754
OO,SkyWest Airlines Inc.,14893,K,1860,102599
OO,SkyWest Airlines Inc.,10666,K,1,
OO,SkyWest Airlines Inc.,15016,K,292,15187
OO,SkyWest Airlines Inc.,14489,K,983,50184
OO,SkyWest Airlines Inc.,14869,K,11775,647421
OO,SkyWest Airlines Inc.,11525,K,170,5064
OO,SkyWest Airlines Inc.,14683,K,1023,64867
OO,SkyWest Airlines Inc.,12519,K,227,2888
OO,SkyWest Airlines Inc.,14679,K,2010,116400
OO,SkyWest Airlines Inc.,14771,K,9900,507886
